ID,pos_sentiment,neg_sentiment,pos_verb,neg_verb
13017,0.053611,0.033750,0.000000,0.000000,Rachel
13018,0.166667,0.000000,0.000000,0.000000,Joey
13019,0.020000,0.000000,0.012500,0.000000,Joey
13020,0.010417,0.019792,0.050000,0.012500,Rachel
13021,0.005000,0.007500,0.025000,0.008333,Chandler
13022,0.033333,0.039844,0.025000,0.028571,Chandler
13023,0.187500,0.031250,0.000000,0.000000,Rachel
13024,0.064323,0.097215,0.050000,0.025000,Chandler
13025,0.015860,0.037500,0.050000,0.025000,Rachel
13026,0.012500,0.020833,0.000000,0.000000,Chandler
13027,0.000000,0.000000,0.000000,0.000000,Joey
13028,0.031250,0.015625,0.000000,0.000000,Joey
13029,0.281250,0.031250,0.000000,0.000000,Chandler
13030,0.012500,0.008333,0.050000,0.025000,Chandler
13031,0.063681,0.015208,0.028571,0.014286,Joey
13032,0.000000,0.000000,0.000000,0.000000,Chandler
13033,0.032031,0.000000,0.100000,0.000000,Chandler
13034,0.008333,0.016667,0.000000,0.000000,Chandler
13035,0.000000,0.000000,0.000000,0.000000,Joey
13036,0.000000,0.000000,0.000000,0.000000,Rachel
13037,0.097917,0.039583,0.000000,0.000000,Rachel
13038,0.012054,0.017857,0.059375,0.125000,Chandler
13039,0.000000,0.000000,0.000000,0.000000,Chandler
13040,0.045833,0.087500,0.250000,0.125000,Rachel
13041,0.000000,0.000000,0.000000,0.000000,Joey
13042,0.027841,0.011364,0.137500,0.062500,Chandler
13043,0.020833,0.041667,0.000000,0.000000,Rachel
13044,0.030556,0.034259,0.025000,0.000000,Rachel
13045,0.021875,0.007812,0.058333,0.000000,Chandler
13046,0.030114,0.042045,0.050000,0.050000,Chandler
13047,0.085156,0.038281,0.108333,0.075000,Joey
13048,0.062500,0.062500,0.000000,0.000000,Joey
13049,0.057422,0.029688,0.114583,0.031250,Rachel
13050,0.000000,0.000000,0.000000,0.000000,Chandler
13051,0.030718,0.027128,0.025000,0.017500,Rachel
13052,0.035714,0.017857,0.250000,0.125000,Rachel
13053,0.000000,0.000000,0.000000,0.000000,Rachel
13054,0.029000,0.018500,0.042857,0.039286,Chandler
13055,0.043182,0.039773,0.100000,0.031250,Rachel
13056,0.005769,0.025000,0.000000,0.125000,Joey
13057,0.031250,0.062500,0.000000,0.000000,Joey
13058,0.014062,0.014063,0.062500,0.031250,Joey
13059,0.013636,0.097727,0.006250,0.000000,Chandler
13060,0.013889,0.007639,0.075000,0.016667,Rachel
13061,0.044737,0.015789,0.068750,0.000000,Chandler
13062,0.087500,0.037083,0.000000,0.000000,Rachel
13063,0.070370,0.064352,0.000000,0.000000,Chandler
13064,0.010714,0.026786,0.025000,0.000000,Chandler
13065,0.090000,0.060000,0.000000,0.025000,Joey
13066,0.048810,0.000000,0.025000,0.000000,Chandler
13067,0.027604,0.015104,0.071250,0.011250,Joey
13068,0.108333,0.000000,0.000000,0.000000,Joey
13069,0.034375,0.018750,0.008333,0.000000,Chandler
13070,0.052778,0.000000,0.291667,0.000000,Joey
13071,0.042500,0.005000,0.025000,0.012500,Joey
13072,0.000000,0.000000,0.000000,0.000000,Chandler
13073,0.008333,0.016667,0.000000,0.000000,Joey
13074,0.098611,0.134028,0.025000,0.012500,Chandler
13075,0.020833,0.020833,0.000000,0.000000,Rachel
13076,0.000000,0.000000,0.000000,0.000000,Rachel
13077,0.020000,0.067500,0.000000,0.050000,Joey
13078,0.027500,0.020000,0.008333,0.000000,Joey
13079,0.020000,0.022500,0.100000,0.050000,Joey
13080,0.061458,0.019792,0.091667,0.041667,Joey
13081,0.038569,0.019846,0.032143,0.008929,Joey
13082,0.019118,0.007353,0.025000,0.012500,Rachel
13083,0.000000,0.000000,0.000000,0.000000,Chandler
13084,0.000000,0.000000,0.000000,0.000000,Rachel
13085,0.095833,0.132292,0.050000,0.050000,Joey
13086,0.016667,0.004167,0.012500,0.000000,Joey
13087,0.103125,0.010937,0.025000,0.008333,Rachel
13088,0.281250,0.031250,0.000000,0.000000,Rachel
13089,0.096429,0.003571,0.050000,0.025000,Chandler
13090,0.046053,0.016447,0.070833,0.033333,Rachel
13091,0.008333,0.016667,0.000000,0.000000,Chandler
13092,0.166667,0.060417,0.000000,0.000000,Chandler
13093,0.000000,0.000000,0.000000,0.000000,Chandler
13094,0.057143,0.064286,0.083333,0.066667,Chandler
13095,0.075000,0.016667,0.000000,0.000000,Chandler
13096,0.003846,0.001923,0.008333,0.000000,Chandler
13097,0.012500,0.072321,0.000000,0.000000,Joey
13098,0.032077,0.023162,0.058333,0.027083,Chandler
13099,0.007500,0.092500,0.012500,0.000000,Rachel
13100,0.041667,0.000000,0.100000,0.000000,Chandler
13101,0.010714,0.018750,0.000000,0.008333,Joey
13102,0.000000,0.000000,0.000000,0.000000,Joey
13103,0.000000,0.000000,0.000000,0.000000,Rachel
13104,0.039286,0.028571,0.075000,0.200000,Rachel
13105,0.017500,0.025000,0.012500,0.000000,Rachel
13106,0.027941,0.011765,0.066667,0.000000,Rachel
13107,0.021154,0.003846,0.037500,0.012500,Chandler
13108,0.095313,0.020313,0.050000,0.000000,Joey
13109,0.015000,0.000000,0.025000,0.000000,Rachel
13110,0.008333,0.000000,0.025000,0.000000,Rachel
13111,0.050152,0.029421,0.101562,0.051562,Joey
13112,0.043750,0.018750,0.075000,0.000000,Rachel
13113,0.000000,0.000000,0.000000,0.000000,Rachel
13114,0.000000,0.000000,0.000000,0.000000,Chandler
13115,0.027404,0.035096,0.012500,0.050000,Chandler
13116,0.039205,0.007386,0.016667,0.000000,Rachel
13117,0.000000,0.000000,0.000000,0.000000,Chandler
13118,0.014474,0.044079,0.043750,0.000000,Joey
13119,0.190972,0.010417,0.000000,0.000000,Chandler
13120,0.050000,0.000000,0.062500,0.000000,Rachel
13121,0.027989,0.028804,0.045000,0.055000,Rachel
13122,0.045387,0.025446,0.068750,0.050000,Joey
13123,0.052083,0.052083,0.125000,0.062500,Rachel
13124,0.016667,0.145833,0.000000,0.000000,Chandler
13125,0.021429,0.017857,0.075000,0.000000,Joey
13126,0.041250,0.157500,0.016667,0.000000,Chandler
13127,0.218750,0.187500,0.000000,0.000000,Rachel
13128,0.000000,0.012500,0.000000,0.000000,Chandler
13129,0.015972,0.034722,0.045000,0.025000,Rachel
13130,0.045238,0.008929,0.025000,0.000000,Chandler
13131,0.075000,0.200000,0.000000,0.000000,Rachel
13132,0.061250,0.011250,0.000000,0.000000,Chandler
13133,0.033333,0.065278,0.108333,0.050000,Rachel
13134,0.064000,0.007750,0.025000,0.005000,Joey
13135,0.052522,0.028289,0.055208,0.017708,Rachel
13136,0.057258,0.024126,0.010526,0.003947,Rachel
13137,0.014583,0.020139,0.018750,0.006250,Joey
13138,0.020000,0.005000,0.012500,0.012500,Chandler
13139,0.028333,0.009333,0.031250,0.006250,Joey
13140,0.040957,0.021809,0.063636,0.027273,Joey
13141,0.000000,0.000000,0.000000,0.000000,Chandler
13142,0.009375,0.006250,0.050000,0.025000,Rachel
13143,0.123437,0.015625,0.000000,0.000000,Rachel
13144,0.075000,0.031250,0.000000,0.000000,Chandler
13145,0.000000,0.000000,0.000000,0.000000,Rachel
13146,0.014286,0.016518,0.025000,0.008333,Chandler
13147,0.015000,0.020000,0.062500,0.000000,Rachel
13148,0.078947,0.025000,0.025000,0.000000,Chandler
13149,0.000000,0.025000,0.000000,0.100000,Rachel
13150,0.054167,0.008333,0.050000,0.025000,Joey
13151,0.075000,0.092788,0.033333,0.225000,Chandler
13152,0.000000,0.000000,0.000000,0.000000,Chandler
13153,0.107500,0.042500,0.191667,0.141667,Joey
13154,0.012500,0.007292,0.025000,0.000000,Chandler
13155,0.000000,0.000000,0.000000,0.000000,Rachel
13156,0.023380,0.013542,0.083333,0.008333,Chandler
13157,0.011538,0.010577,0.054167,0.012500,Joey
13158,0.015476,0.025000,0.041667,0.008333,Chandler
13159,0.000000,0.000000,0.000000,0.000000,Joey
13160,0.000000,0.000000,0.000000,0.000000,Chandler
13161,0.000000,0.000000,0.000000,0.000000,Rachel
13162,0.000000,0.000000,0.000000,0.000000,Rachel
13163,0.118750,0.109375,0.000000,0.000000,Chandler
13164,0.057472,0.050167,0.075000,0.025000,Rachel
13165,0.150000,0.000000,0.000000,0.000000,Rachel
13166,0.024148,0.041477,0.042708,0.012500,Joey
13167,0.041667,0.045833,0.150000,0.075000,Rachel
13168,0.020833,0.004167,0.025000,0.012500,Chandler
13169,0.004167,0.029167,0.000000,0.000000,Rachel
13170,0.034375,0.076563,0.075000,0.025000,Joey
13171,0.000000,0.000000,0.000000,0.000000,Chandler
13172,0.047917,0.019097,0.075000,0.037500,Rachel
13173,0.000000,0.000000,0.000000,0.000000,Chandler
13174,0.025000,0.066667,0.050000,0.050000,Joey
13175,0.059295,0.036859,0.075000,0.033333,Rachel
13176,0.050000,0.000000,0.000000,0.000000,Rachel
13177,0.000000,0.000000,0.000000,0.000000,Chandler
13178,0.023333,0.065000,0.000000,0.000000,Chandler
13179,0.000000,0.000000,0.000000,0.000000,Chandler
13180,0.050000,0.004167,0.050000,0.025000,Chandler
13181,0.000000,0.000000,0.000000,0.000000,Joey
13182,0.000000,0.000000,0.000000,0.000000,Rachel
13183,0.000000,0.000000,0.000000,0.000000,Chandler
13184,0.037500,0.063542,0.045833,0.054167,Rachel
13185,0.051667,0.014167,0.025000,0.012500,Joey
13186,0.050000,0.000000,0.000000,0.000000,Rachel
13187,0.107143,0.099107,0.025000,0.000000,Chandler
13188,0.022368,0.031579,0.075000,0.030000,Rachel
13189,0.150000,0.027778,0.000000,0.000000,Rachel
13190,0.022266,0.018359,0.025000,0.000000,Rachel
13191,0.000000,0.000000,0.000000,0.000000,Rachel
13192,0.030303,0.020455,0.025000,0.012500,Rachel
13193,0.143750,0.043750,0.000000,0.000000,Rachel
13194,0.045703,0.016797,0.087500,0.020000,Chandler
13195,0.019444,0.015278,0.018750,0.025000,Joey
13196,0.108333,0.035417,0.125000,0.050000,Joey
13197,0.075781,0.016406,0.050000,0.012500,Rachel
13198,0.017434,0.076316,0.025000,0.042857,Rachel
13199,0.037037,0.006250,0.020000,0.005000,Chandler
13200,0.000000,0.000000,0.000000,0.000000,Rachel
13201,0.024554,0.036607,0.025000,0.012500,Chandler
13202,0.012500,0.012500,0.025000,0.000000,Chandler
13203,0.025000,0.015625,0.012500,0.000000,Chandler
13204,0.063636,0.010795,0.043750,0.000000,Joey
13205,0.030000,0.031667,0.108333,0.016667,Joey
13206,0.000000,0.000000,0.000000,0.000000,Rachel
13207,0.010417,0.000000,0.000000,0.000000,Rachel
13208,0.010938,0.004688,0.012500,0.008333,Rachel
13209,0.079028,0.028194,0.058333,0.025000,Joey
13210,0.053646,0.040451,0.057143,0.025000,Chandler
13211,0.072222,0.016667,0.150000,0.000000,Chandler
13212,0.073958,0.027604,0.033333,0.016667,Chandler
13213,0.045000,0.025000,0.050000,0.025000,Chandler
13214,0.000000,0.000000,0.000000,0.000000,Chandler
13215,0.029167,0.078289,0.030000,0.010000,Joey
13216,0.000000,0.000000,0.000000,0.000000,Rachel
13217,0.019737,0.030263,0.041667,0.012500,Rachel
13218,0.065952,0.049048,0.035000,0.005000,Joey
13219,0.072917,0.050481,0.089063,0.032813,Chandler
13220,0.030000,0.015000,0.000000,0.000000,Chandler
13221,0.018182,0.027273,0.000000,0.000000,Joey
13222,0.046402,0.021212,0.018750,0.000000,Chandler
13223,0.015278,0.086111,0.056250,0.293750,Rachel
13224,0.110000,0.065000,0.000000,0.000000,Joey
13225,0.091071,0.055357,0.000000,0.000000,Joey
13226,0.027778,0.025000,0.083333,0.016667,Rachel
13227,0.143750,0.018750,0.050000,0.025000,Rachel
13228,0.057292,0.032986,0.025000,0.012500,Chandler
13229,0.000000,0.000000,0.000000,0.000000,Joey
13230,0.012500,0.006250,0.050000,0.025000,Joey
13231,0.040278,0.033965,0.016667,0.008333,Joey
13232,0.000000,0.000000,0.000000,0.000000,Rachel
13233,0.053571,0.120536,0.037500,0.062500,Rachel
13234,0.010417,0.000000,0.000000,0.000000,Rachel
13235,0.019750,0.022000,0.025000,0.000000,Chandler
13236,0.000000,0.031250,0.000000,0.000000,Rachel
13237,0.022917,0.004167,0.062500,0.000000,Rachel
13238,0.016667,0.034524,0.025000,0.008333,Chandler
13239,0.098611,0.004167,0.025000,0.012500,Joey
13240,0.014583,0.023958,0.037500,0.200000,Joey
13241,0.000000,0.000000,0.000000,0.000000,Rachel
13242,0.000000,0.000000,0.000000,0.000000,Rachel
13243,0.046875,0.042969,0.116667,0.000000,Joey
13244,0.225000,0.050000,0.000000,0.000000,Rachel
13245,0.047633,0.067330,0.025000,0.010000,Chandler
13246,0.031250,0.059375,0.050000,0.012500,Joey
13247,0.020000,0.015000,0.056250,0.006250,Rachel
13248,0.045000,0.021250,0.056250,0.037500,Joey
13249,0.130833,0.029583,0.080000,0.020000,Joey
13250,0.034766,0.013932,0.041176,0.035294,Rachel
13251,0.044737,0.019518,0.050000,0.000000,Rachel
13252,0.025000,0.023438,0.050000,0.000000,Chandler
13253,0.000000,0.000000,0.000000,0.000000,Joey
13254,0.047222,0.002778,0.116667,0.000000,Rachel
13255,0.025000,0.013889,0.000000,0.000000,Chandler
13256,0.140625,0.259375,0.312500,0.312500,Joey
13257,0.023077,0.075962,0.033333,0.058333,Rachel
13258,0.000000,0.000000,0.000000,0.000000,Chandler
13259,0.010000,0.000000,0.008333,0.000000,Chandler
13260,0.000000,0.000000,0.000000,0.000000,Joey
13261,0.006250,0.006250,0.025000,0.000000,Chandler
13262,0.026875,0.078750,0.058333,0.016667,Chandler
13263,0.000000,0.018750,0.025000,0.000000,Chandler
13264,0.002778,0.000000,0.012500,0.000000,Joey
13265,0.000000,0.000000,0.000000,0.000000,Rachel
13266,0.027244,0.016346,0.034722,0.012500,Joey
13267,0.012500,0.006250,0.050000,0.025000,Rachel
13268,0.075000,0.012500,0.083333,0.000000,Joey
13269,0.037202,0.034821,0.033333,0.004167,Joey
13270,0.043519,0.056713,0.075000,0.080000,Joey
13271,0.075000,0.016667,0.000000,0.000000,Rachel
13272,0.035938,0.006250,0.010000,0.005000,Chandler
13273,0.036765,0.067647,0.025000,0.000000,Joey
13274,0.000000,0.000000,0.000000,0.000000,Chandler
13275,0.000000,0.000000,0.000000,0.000000,Joey
13276,0.060000,0.048750,0.050000,0.025000,Chandler
13277,0.057692,0.137500,0.100000,0.000000,Rachel
13278,0.043561,0.010795,0.072222,0.020833,Joey
13279,0.040104,0.002604,0.041667,0.000000,Chandler
13280,0.000000,0.010417,0.000000,0.000000,Chandler
13281,0.033333,0.147917,0.050000,0.025000,Joey
13282,0.010714,0.003571,0.050000,0.025000,Rachel
13283,0.079899,0.018074,0.016667,0.008333,Chandler
13284,0.000000,0.000000,0.000000,0.000000,Joey
13285,0.281250,0.031250,0.000000,0.000000,Chandler
13286,0.000000,0.000000,0.000000,0.000000,Rachel
13287,0.018750,0.018750,0.012500,0.062500,Rachel
13288,0.104167,0.056250,0.025000,0.000000,Chandler
13289,0.062500,0.012500,0.037500,0.000000,Rachel
13290,0.060937,0.013281,0.075000,0.031250,Joey
13291,0.016667,0.008333,0.000000,0.000000,Joey
13292,0.053846,0.001923,0.033333,0.008333,Chandler
13293,0.062500,0.000000,0.100000,0.000000,Chandler
13294,0.053571,0.053571,0.000000,0.000000,Joey
13295,0.044886,0.077841,0.012500,0.000000,Chandler
13296,0.049479,0.012500,0.025000,0.008333,Rachel
13297,0.041016,0.077734,0.062500,0.004167,Joey
13298,0.060119,0.038393,0.015000,0.005000,Rachel
13299,0.500000,0.000000,0.000000,0.000000,Chandler
13300,0.026250,0.026250,0.125000,0.008333,Rachel
13301,0.076389,0.011111,0.041667,0.033333,Chandler
13302,0.038281,0.011719,0.016667,0.000000,Chandler
13303,0.012500,0.116667,0.000000,0.000000,Chandler
13304,0.048958,0.000000,0.025000,0.000000,Joey
13305,0.079090,0.048148,0.080000,0.030000,Rachel
13306,0.090000,0.093750,0.050000,0.025000,Rachel
13307,0.048661,0.034375,0.025000,0.000000,Rachel
13308,0.034091,0.076136,0.050000,0.000000,Rachel
13309,0.012500,0.056250,0.025000,0.050000,Rachel
13310,0.000000,0.000000,0.000000,0.000000,Joey
13311,0.375000,0.025000,0.000000,0.000000,Rachel
13312,0.045112,0.025300,0.036250,0.022813,Chandler
13313,0.006250,0.028125,0.012500,0.000000,Chandler
13314,0.048611,0.000000,0.050000,0.025000,Rachel
13315,0.281250,0.031250,0.000000,0.000000,Joey
13316,0.000000,0.000000,0.000000,0.000000,Chandler
13317,0.000000,0.000000,0.000000,0.000000,Rachel
13318,0.053472,0.052083,0.050000,0.025000,Chandler
13319,0.000000,0.000000,0.000000,0.000000,Joey
13320,0.018750,0.000000,0.000000,0.000000,Joey
13321,0.012500,0.012500,0.050000,0.025000,Joey
13322,0.053906,0.028906,0.058333,0.066667,Rachel
13323,0.028788,0.030682,0.079167,0.037500,Joey
13324,0.016667,0.025794,0.025000,0.000000,Joey
13325,0.045000,0.027500,0.054167,0.000000,Chandler
13326,0.000000,0.000000,0.000000,0.000000,Chandler
13327,0.000000,0.000000,0.000000,0.000000,Joey
13328,0.075000,0.031250,0.150000,0.000000,Joey
13329,0.005000,0.035000,0.000000,0.150000,Joey
13330,0.000000,0.000000,0.000000,0.000000,Rachel
13331,0.028125,0.046354,0.033333,0.016667,Chandler
13332,0.000000,0.000000,0.000000,0.000000,Rachel
13333,0.000000,0.000000,0.000000,0.000000,Chandler
13334,0.012500,0.187500,0.000000,0.000000,Chandler
13335,0.022500,0.053125,0.006250,0.000000,Joey
13336,0.046875,0.005208,0.000000,0.000000,Joey
13337,0.125000,0.000000,0.000000,0.000000,Chandler
13338,0.074038,0.027885,0.050000,0.037500,Chandler
13339,0.037500,0.000000,0.000000,0.000000,Joey
13340,0.029630,0.028009,0.040625,0.043750,Rachel
13341,0.047500,0.025625,0.137500,0.062500,Rachel
13342,0.037500,0.000000,0.150000,0.000000,Rachel
13343,0.003409,0.011364,0.016667,0.075000,Chandler
13344,0.000000,0.000000,0.000000,0.000000,Chandler
13345,0.004167,0.058333,0.000000,0.175000,Chandler
13346,0.111328,0.011328,0.016667,0.008333,Rachel
13347,0.097222,0.000000,0.000000,0.000000,Chandler
13348,0.051389,0.065278,0.025000,0.012500,Chandler
13349,0.040000,0.035000,0.000000,0.100000,Rachel
13350,0.029444,0.069167,0.050000,0.000000,Joey
13351,0.000000,0.000000,0.000000,0.000000,Joey
13352,0.069167,0.034167,0.079167,0.008333,Rachel
13353,0.039706,0.023039,0.031250,0.006250,Rachel
13354,0.050000,0.296875,0.062500,0.281250,Joey
13355,0.021354,0.004167,0.000000,0.000000,Rachel
13356,0.018452,0.024405,0.030000,0.000000,Joey
13357,0.066667,0.035714,0.025000,0.000000,Joey
13358,0.000000,0.000000,0.000000,0.000000,Chandler
13359,0.101562,0.038542,0.043750,0.012500,Rachel
13360,0.000000,0.000000,0.000000,0.000000,Rachel
13361,0.281250,0.031250,0.000000,0.000000,Joey
13362,0.004167,0.000000,0.000000,0.000000,Chandler
13363,0.083333,0.167708,0.100000,0.225000,Chandler
13364,0.000000,0.000000,0.000000,0.000000,Chandler
13365,0.063043,0.079891,0.056250,0.006250,Joey
13366,0.019444,0.009722,0.043750,0.006250,Joey
13367,0.237500,0.025000,0.025000,0.075000,Chandler
13368,0.025000,0.046875,0.000000,0.000000,Rachel
13369,0.000000,0.028409,0.000000,0.000000,Joey
13370,0.093750,0.015625,0.000000,0.000000,Rachel
13371,0.000000,0.000000,0.000000,0.000000,Rachel
13372,0.000000,0.000000,0.000000,0.000000,Rachel
13373,0.032143,0.017857,0.000000,0.000000,Joey
13374,0.000000,0.000000,0.025000,0.012500,Joey
13375,0.021429,0.098214,0.075000,0.000000,Rachel
13376,0.025000,0.000000,0.025000,0.000000,Chandler
13377,0.042187,0.015162,0.063889,0.005556,Chandler
13378,0.000000,0.000000,0.000000,0.000000,Rachel
13379,0.000000,0.000000,0.000000,0.000000,Joey
13380,0.033333,0.000000,0.025000,0.000000,Joey
13381,0.040000,0.165000,0.000000,0.000000,Chandler
13382,0.017857,0.009524,0.083333,0.016667,Rachel
13383,0.011905,0.000000,0.000000,0.000000,Chandler
13384,0.055128,0.027564,0.052500,0.020000,Rachel
13385,0.037500,0.100000,0.000000,0.000000,Chandler
13386,0.035714,0.012500,0.083333,0.008333,Joey
13387,0.041057,0.035671,0.077273,0.050000,Rachel
13388,0.073077,0.043590,0.000000,0.025000,Chandler
13389,0.012500,0.318750,0.000000,0.000000,Joey
13390,0.328125,0.028125,0.000000,0.000000,Chandler
13391,0.064509,0.031473,0.079167,0.077083,Joey
13392,0.055357,0.008036,0.066667,0.008333,Chandler
13393,0.281250,0.031250,0.000000,0.000000,Rachel
13394,0.008333,0.000000,0.000000,0.000000,Rachel
13395,0.008036,0.010714,0.012500,0.037500,Rachel
13396,0.055921,0.097368,0.045000,0.030000,Rachel
13397,0.000000,0.025000,0.000000,0.000000,Rachel
13398,0.025000,0.029687,0.050000,0.000000,Chandler
13399,0.025000,0.008824,0.040625,0.012500,Joey
13400,0.035714,0.039286,0.025000,0.000000,Joey
13401,0.080882,0.026103,0.016667,0.033333,Chandler
13402,0.007812,0.000000,0.000000,0.000000,Rachel
13403,0.025000,0.000000,0.025000,0.000000,Rachel
13404,0.018750,0.091667,0.050000,0.025000,Joey
13405,0.054861,0.096528,0.062500,0.187500,Chandler
13406,0.079167,0.020833,0.000000,0.000000,Joey
13407,0.090000,0.116250,0.116667,0.033333,Chandler
13408,0.000000,0.000000,0.000000,0.000000,Joey
13409,0.125000,0.050000,0.000000,0.000000,Chandler
13410,0.019737,0.023026,0.033333,0.004167,Chandler
13411,0.015000,0.056250,0.025000,0.000000,Joey
13412,0.013750,0.012500,0.041667,0.016667,Chandler
13413,0.085714,0.023214,0.100000,0.012500,Chandler
13414,0.012109,0.014063,0.025000,0.033333,Joey
13415,0.100000,0.075000,0.000000,0.000000,Joey
13416,0.046224,0.006641,0.050000,0.008333,Chandler
13417,0.054964,0.041721,0.037500,0.018750,Joey
13418,0.028625,0.021375,0.058824,0.005882,Rachel
13419,0.014286,0.037500,0.037500,0.200000,Rachel
13420,0.064706,0.042647,0.050000,0.005000,Rachel
13421,0.010000,0.005000,0.018750,0.000000,Joey
13422,0.120000,0.010000,0.000000,0.000000,Rachel
13423,0.029167,0.025000,0.000000,0.033333,Rachel
13424,0.000000,0.000000,0.000000,0.000000,Chandler
13425,0.026786,0.013095,0.058333,0.008333,Rachel
13426,0.047321,0.008036,0.050000,0.025000,Rachel
13427,0.021250,0.045000,0.025000,0.000000,Rachel
13428,0.000000,0.000000,0.000000,0.000000,Joey
13429,0.025625,0.030000,0.031250,0.125000,Chandler
13430,0.027292,0.016181,0.039844,0.021875,Rachel
13431,0.045833,0.037500,0.000000,0.000000,Rachel
13432,0.060108,0.062500,0.064286,0.039286,Rachel
13433,0.000000,0.000000,0.000000,0.000000,Chandler
13434,0.006250,0.000000,0.000000,0.000000,Rachel
13435,0.000000,0.054545,0.000000,0.112500,Chandler
13436,0.068750,0.041406,0.033333,0.025000,Rachel
13437,0.031250,0.140625,0.000000,0.000000,Rachel
13438,0.081818,0.038636,0.025000,0.066667,Rachel
13439,0.036957,0.031522,0.045000,0.095000,Chandler
13440,0.050694,0.006250,0.041667,0.133333,Joey
13441,0.000000,0.000000,0.000000,0.000000,Chandler
13442,0.038889,0.034722,0.091667,0.075000,Chandler
13443,0.000000,0.012500,0.000000,0.000000,Rachel
13444,0.031250,0.093750,0.025000,0.000000,Rachel
13445,0.047778,0.063333,0.056250,0.043750,Joey
13446,0.019231,0.031731,0.025000,0.012500,Rachel
13447,0.021154,0.051923,0.015000,0.035000,Rachel
13448,0.092301,0.030978,0.012500,0.037500,Rachel
13449,0.012500,0.000000,0.000000,0.000000,Chandler
13450,0.083333,0.062500,0.250000,0.125000,Rachel
13451,0.037500,0.025000,0.137500,0.062500,Chandler
13452,0.055000,0.012500,0.275000,0.000000,Chandler
13453,0.000000,0.000000,0.000000,0.000000,Joey
13454,0.061806,0.015972,0.046250,0.006250,Joey
13455,0.056250,0.125000,0.000000,0.000000,Chandler
13456,0.000000,0.000000,0.050000,0.025000,Chandler
13457,0.000000,0.000000,0.000000,0.000000,Rachel
13458,0.049306,0.020833,0.122222,0.066667,Rachel
13459,0.100000,0.125000,0.000000,0.000000,Chandler
13460,0.056818,0.068750,0.000000,0.031250,Chandler
13461,0.080990,0.051563,0.025000,0.000000,Joey
13462,0.027083,0.014583,0.100000,0.041667,Chandler
13463,0.112500,0.014423,0.075000,0.000000,Rachel
13464,0.058333,0.000000,0.000000,0.000000,Rachel
13465,0.051471,0.017647,0.037500,0.025000,Chandler
13466,0.143750,0.015625,0.000000,0.000000,Joey
13467,0.048864,0.106818,0.000000,0.000000,Rachel
13468,0.032812,0.027257,0.085714,0.010714,Rachel
13469,0.005000,0.000000,0.012500,0.000000,Rachel
13470,0.036667,0.033333,0.000000,0.000000,Joey
13471,0.037121,0.058523,0.025000,0.018750,Joey
13472,0.075000,0.035000,0.000000,0.037500,Rachel
13473,0.015625,0.000000,0.000000,0.000000,Rachel
13474,0.041667,0.050000,0.100000,0.083333,Rachel
13475,0.049093,0.047547,0.032143,0.014286,Chandler
13476,0.281250,0.031250,0.000000,0.000000,Rachel
13477,0.091667,0.020833,0.025000,0.000000,Rachel
13478,0.042857,0.020238,0.050000,0.000000,Rachel
13479,0.000000,0.000000,0.000000,0.000000,Rachel
13480,0.027500,0.033750,0.062500,0.025000,Joey
13481,0.016667,0.008333,0.050000,0.025000,Chandler
13482,0.036806,0.022917,0.075000,0.025000,Rachel
13483,0.018750,0.002500,0.000000,0.000000,Joey
13484,0.046875,0.023438,0.025000,0.025000,Rachel
13485,0.090000,0.073125,0.000000,0.000000,Rachel
13486,0.000000,0.027778,0.000000,0.000000,Chandler
13487,0.054167,0.007500,0.050000,0.000000,Rachel
13488,0.145455,0.022727,0.000000,0.000000,Chandler
13489,0.011667,0.006667,0.012500,0.000000,Rachel
13490,0.075000,0.200000,0.000000,0.000000,Chandler
13491,0.017188,0.026563,0.050000,0.025000,Joey
13492,0.018750,0.006250,0.050000,0.025000,Chandler
13493,0.053125,0.053125,0.075000,0.000000,Rachel
13494,0.050000,0.035000,0.050000,0.005000,Chandler
13495,0.043750,0.007812,0.175000,0.000000,Joey
13496,0.112500,0.055556,0.000000,0.000000,Rachel
13497,0.250000,0.100000,0.000000,0.000000,Rachel
13498,0.037500,0.029167,0.141667,0.075000,Joey
13499,0.032143,0.032143,0.025000,0.062500,Chandler
13500,0.092763,0.009868,0.075000,0.012500,Chandler
13501,0.000000,0.000000,0.000000,0.000000,Joey
13502,0.070175,0.085088,0.119444,0.138889,Chandler
13503,0.073558,0.037019,0.075000,0.050000,Rachel
13504,0.007143,0.000000,0.025000,0.000000,Chandler
13505,0.020343,0.011152,0.050000,0.000000,Joey
13506,0.005000,0.010000,0.012500,0.000000,Rachel
13507,0.048214,0.007143,0.000000,0.000000,Rachel
13508,0.034375,0.009375,0.062500,0.008333,Rachel
13509,0.000000,0.000000,0.000000,0.000000,Chandler
13510,0.052500,0.010625,0.029167,0.000000,Chandler
13511,0.020833,0.020833,0.000000,0.000000,Joey
13512,0.070052,0.040625,0.025000,0.000000,Rachel
13513,0.028846,0.069231,0.025000,0.000000,Rachel
13514,0.009375,0.000000,0.025000,0.000000,Rachel
13515,0.281250,0.031250,0.000000,0.000000,Joey
13516,0.051843,0.011298,0.054167,0.016667,Rachel
13517,0.069872,0.041667,0.000000,0.000000,Rachel
13518,0.060937,0.038281,0.058333,0.008333,Chandler
13519,0.075000,0.033333,0.025000,0.075000,Joey
