 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Apostrophe,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Quote Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk
1,1,0.0,2,0.0,0.0,0.0,2,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,8,0.0,0.0,0.0,0.0,1,0.0,3,12,13,6.5,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,8,0.0,2,4,0.0,0.0,0.0,1,1,0.0
0.0,1,2,5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,13,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,2,0.0,1,0.0,0.0,1,0.0,0.0,4,0.0,1,6,1,0.0,2,0.0,1,0.0,2,14,14,3.5,1,0.0,3,0.0,2,2,0.0,1,0.0,0.0,0.0,0.0,6,0.0,0.0,4,0.0,0.0,0.0,2,1,0.0
0.0,2,1,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,2,10,10,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,5,4,1,1,0.0,4,0.0,0.0,0.0,0.0
3,0.0,1,7,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,4,0.0,1,0.0,13,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,5,0.0,1,4,2,0.0,0.0,0.0,1,0.0,4,13,16,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,7,2,0.0,1,1,1,0.0,2,0.0,0.0
0.0,2,1,4,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,2,0.0,4,0.0,0.0,1,0.0,1,2,0.0,2,6,4,0.0,1,0.0,0.0,0.0,1,16,17,8.5,0.0,0.0,1,0.0,1,1,0.0,1,0.0,0.0,1,1,8,1,1,3,0.0,0.0,0.0,1,1,0.0
0.0,1,2,4,0.0,0.0,0.0,1,0.0,3,2,0.0,0.0,2,1,4,1,0.0,0.0,17,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,3,0.0,2,0.0,0.0,3,0.0,0.0,3,0.0,3,5,1,0.0,1,0.0,1,1,4,17,19,6.333333333333333,0.0,0.0,0.0,0.0,3,0.0,1,1,2,0.0,1,2,11,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,1,3,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,2,4,1,0.0,2,0.0,0.0,0.0,1,12,12,12.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,5,0.0,0.0,3,0.0,0.0,0.0,1,2,0.0
0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,3,2,0.0,0.0,10,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,2,11,11,11.0,0.0,0.0,0.0,1,1,0.0,0.0,1,1,1,0.0,2,7,1,1,0.0,1,0.0,0.0,1,0.0,0.0
3,1,1,5,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,3,2,2,0.0,0.0,15,0.0,0.0,1,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,7,0.0,0.0,4,0.0,0.0,0.0,4,15,15,7.5,0.0,0.0,1,0.0,4,0.0,1,0.0,1,0.0,0.0,2,10,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0
3,2,0.0,6,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,1,3,0.0,2,0.0,17,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,2,5,2,0.0,0.0,0.0,0.0,0.0,7,16,20,6.666666666666667,0.0,0.0,0.0,0.0,2,0.0,1,0.0,1,0.0,0.0,4,13,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
2,0.0,1,4,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,3,0.0,2,0.0,14,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,1,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,5,12,13,6.5,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,2,9,5,1,0.0,1,0.0,0.0,1,0.0,0.0
0.0,0.0,2,3,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,1,1,3,0.0,2,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,9,9.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,3,6,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,2,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,0.0,10,10,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,1,4,7,0.0,0.0,0.0,1,1,5,3,0.0,0.0,0.0,4,9,1,0.0,0.0,39,0.0,0.0,2,0.0,3,0.0,3,0.0,0.0,0.0,0.0,3,1,0.0,0.0,1,0.0,2,0.0,0.0,3,0.0,1,8,2,0.0,0.0,0.0,4,0.0,1,2,1,0.0,3,0.0,0.0,11,2,0.0,0.0,0.0,3,1,10,32,38,12.666666666666666,0.0,0.0,1,0.0,1,0.0,0.0,1,6,1,0.0,10,20,4,2,1,0.0,0.0,0.0,3,0.0,1
1,1,0.0,3,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,9,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,9,9,4.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,2,1,0.0,0.0,1,0.0,0.0,0.0,0.0
1,1,0.0,4,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,16,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,1,3,3,0.0,0.0,0.0,0.0,0.0,1,17,17,5.666666666666667,0.0,0.0,0.0,4,1,0.0,0.0,5,1,0.0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
4,1,3,13,0.0,1,0.0,2,1,4,0.0,0.0,0.0,0.0,4,8,2,2,0.0,38,0.0,7,3,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,4,2,0.0,0.0,1,0.0,3,4,1,0.0,0.0,0.0,5,0.0,1,3,2,0.0,8,0.0,2,7,0.0,0.0,1,0.0,0.0,5,8,30,42,5.25,0.0,0.0,3,0.0,5,0.0,4,0.0,3,0.0,0.0,7,22,2,1,0.0,0.0,0.0,0.0,2,0.0,0.0
4,9,1,14,0.0,0.0,0.0,2,0.0,4,0.0,0.0,0.0,1,9,9,2,0.0,0.0,42,0.0,0.0,1,0.0,0.0,0.0,3,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,4,0.0,2,5,0.0,0.0,1,0.0,4,3,1,2,0.0,0.0,5,0.0,3,7,0.0,0.0,0.0,0.0,0.0,1,9,34,43,8.6,0.0,0.0,1,1,1,0.0,0.0,2,2,0.0,4,5,27,3,2,0.0,0.0,3,1,4,0.0,0.0
3,0.0,2,6,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,1,9,1,0.0,0.0,25,2,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,6,2,0.0,3,0.0,3,0.0,0.0,3,0.0,0.0,5,0.0,0.0,5,2,0.0,1,0.0,1,0.0,9,23,30,6.0,1,0.0,0.0,0.0,5,0.0,1,3,2,0.0,2,6,17,0.0,1,0.0,0.0,0.0,1,2,2,0.0
1,1,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,1,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,4,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,3,12,12,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,2,1,0.0,0.0,12,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,1,0.0,2,0.0,0.0,3,0.0,0.0,1,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,4,12,13,13.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,9,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0
0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,3,1,0.0,0.0,0.0,1,0.0,3,11,11,5.5,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,1,1,1,1,0.0,0.0,2,2,0.0,0.0,8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0,1,1,8,8,8.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,2,5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2,4,0.0,2,0.0,14,0.0,1,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1,3,12,14,7.0,0.0,0.0,1,1,1,0.0,0.0,2,0.0,1,2,2,6,5,1,0.0,1,0.0,1,1,0.0,0.0
0.0,0.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,3,3,0.0,0.0,2,1,1,0.0,0.0,15,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,1,2,1,3,0.0,0.0,1,0.0,0.0,2,0.0,2,2,0.0,0.0,0.0,0.0,0.0,3,1,15,15,7.5,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,14,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,1,0.0,1,3,1,0.0,1,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,3,14,15,3.75,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,3,9,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1,4,0.0,0.0,0.0,2,0.0,1,0.0,0.0,1,0.0,2,2,3,0.0,0.0,22,1,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,1,3,3,0.0,2,1,0.0,0.0,3,16,18,9.0,3,0.0,0.0,2,4,0.0,2,2,0.0,0.0,0.0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
0.0,1,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,9,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,3,1,1,0.0,1,0.0,0.0,1,1,11,11,5.5,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,1,0.0,7,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
9,4,2,17,0.0,0.0,0.0,3,3,4,0.0,0.0,0.0,0.0,6,9,3,3,0.0,59,0.0,3,1,1,2,0.0,6,0.0,0.0,8,1,0.0,1,0.0,0.0,2,1,1,0.0,0.0,6,0.0,9,8,1,0.0,1,0.0,4,0.0,1,0.0,0.0,0.0,7,0.0,0.0,16,2,0.0,1,0.0,2,0.0,17,42,61,8.714285714285714,0.0,1,3,1,4,0.0,2,3,4,0.0,2,7,30,6,1,0.0,0.0,1,1,0.0,0.0,0.0
3,2,2,4,0.0,0.0,0.0,0.0,1,5,0.0,0.0,1,0.0,1,6,1,1,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,14,7.0,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,1,4,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,1,3,0.0,0.0,0.0,1,1,2,1,0.0,3,0.0,2,2,1,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,1,3,3,0.0,0.0,0.0,2,1,2,11,12,12.0,0.0,0.0,1,1,3,0.0,0.0,1,0.0,0.0,0.0,3,6,1,0.0,2,0.0,0.0,0.0,1,0.0,0.0
0.0,3,3,10,0.0,0.0,0.0,4,2,5,2,1,0.0,0.0,6,11,5,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,1,3,3,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,5,3,0.0,0.0,1,11,0.0,0.0,0.0,0.0,0.0,3,0.0,8,6,3,0.0,1,0.0,0.0,6,5,33,40,13.333333333333334,0.0,0.0,3,2,5,0.0,1,3,0.0,5,0.0,7,20,3,1,0.0,1,1,0.0,1,1,0.0
1,3,1,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,3,0.0,0.0,1,1,14,14,14.0,1,0.0,0.0,0.0,3,1,1,1,0.0,2,0.0,2,9,1,0.0,1,0.0,1,0.0,3,1,0.0
0.0,3,2,6,0.0,0.0,0.0,0.0,1,2,1,1,0.0,0.0,4,5,1,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,3,2,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,4,3,15,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5,0.0,3,7,3,0.0,0.0,1,2,0.0,1,1,0.0
1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,3,0.0,1,0.0,0.0,0.0,1,8,8,8.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,2,2,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0
4,5,1,12,0.0,0.0,0.0,1,1,4,1,0.0,0.0,0.0,6,6,3,1,0.0,35,0.0,1,2,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,1,0.0,5,0.0,0.0,7,1,0.0,1,0.0,5,0.0,0.0,1,0.0,0.0,4,0.0,2,8,1,0.0,1,0.0,3,2,11,32,38,9.5,0.0,0.0,0.0,1,2,0.0,1,1,4,2,0.0,5,23,3,0.0,1,0.0,1,0.0,5,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,3,0.0,0.0,0.0,1,0.0,3,16,16,16.0,0.0,0.0,1,0.0,2,1,1,1,1,1,0.0,3,9,1,0.0,0.0,1,0.0,0.0,5,1,0.0
0.0,1,1,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,9,9,9.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0,2,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,2,10,10,5.0,0.0,0.0,1,1,1,1,0.0,1,0.0,0.0,1,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,1,0.0,2,0.0,0.0,0.0,2,0.0,1,3,0.0,0.0,0.0,1,1,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,6,1,1,0.0,0.0,0.0,1,1,1,11,11,11.0,3,0.0,0.0,0.0,1,0.0,1,3,1,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0
0.0,1,1,9,0.0,0.0,0.0,1,1,2,1,0.0,1,1,4,6,3,1,0.0,30,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,1,3,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,1,7,1,0.0,1,0.0,7,0.0,0.0,0.0,1,0.0,4,0.0,2,4,2,0.0,0.0,0.0,2,4,7,25,28,7.0,1,1,1,2,7,0.0,2,4,2,2,3,3,15,3,0.0,0.0,1,3,0.0,2,1,0.0
0.0,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,4,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,2,0.0,2,1,2,0.0,1,0.0,1,0.0,2,8,8,4.0,1,1,1,0.0,1,0.0,0.0,1,1,1,0.0,1,3,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0
4,2,0.0,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,7,4,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,1,0.0,2,0.0,0.0,2,2,0.0,1,0.0,5,9,0.0,0.0,3,0.0,3,1,9,20,24,24.0,0.0,0.0,1,3,8,0.0,0.0,4,3,1,0.0,6,15,1,2,3,1,0.0,0.0,0.0,1,0.0
1,2,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,2,3,1,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2,10,10,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,2,8,1,1,0.0,0.0,1,1,2,0.0,0.0
0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,4,3,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,2,2,0.0,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,2,3,0.0,0.0,1,0.0,0.0,0.0,2,11,14,14.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,5,5,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
0.0,3,1,6,0.0,0.0,0.0,2,0.0,2,3,0.0,1,0.0,4,4,0.0,0.0,0.0,26,0.0,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,1,0.0,0.0,0.0,3,0.0,7,3,1,1,0.0,0.0,5,0.0,0.0,0.0,4,0.0,2,0.0,3,1,3,0.0,0.0,0.0,0.0,1,3,23,25,12.5,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,4,13,2,1,0.0,0.0,2,0.0,3,0.0,0.0
