 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Apostrophe,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Quote Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk 
0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,1,0.0,0.0,0.0,2,0.0,2,9,9,4.5,0.0,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,2,5,0.0,0.0,2,0.0,0.0,1,2,1,0.0
0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,6,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,3,1,1,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,1,1,1,0.0,1,0.0,0.0,0.0,1,9,9,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,1,1,5,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,3,1,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,10,10,5.0,0.0,0.0,0.0,1,2,0.0,2,1,0.0,0.0,0.0,1,7,3,0.0,0.0,0.0,3,0.0,1,0.0,0.0
0.0,2,3,3,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,12,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,4,3,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,4,9,11,3.6666666666666665,0.0,0.0,0.0,3,1,0.0,0.0,3,0.0,1,0.0,4,8,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
1,1,1,3,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,1,6,0.0,0.0,0.0,18,0.0,1,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,1,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,1,6,1,0.0,0.0,0.0,0.0,0.0,6,12,16,8.0,0.0,0.0,0.0,1,3,0.0,1,1,0.0,0.0,3,1,12,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0
2,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,3,0.0,0.0,0.0,11,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,4,0.0,1,0.0,0.0,1,0.0,0.0,5,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,3,12,13,2.6,0.0,0.0,0.0,4,2,0.0,0.0,5,0.0,1,0.0,1,3,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0
3,4,1,7,0.0,0.0,0.0,2,0.0,8,0.0,0.0,1,0.0,1,13,5,0.0,0.0,45,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,3,0.0,4,1,0.0,0.0,0.0,2,0.0,0.0,4,1,0.0,4,0.0,10,0.0,0.0,0.0,0.0,0.0,6,0.0,3,8,3,0.0,2,3,0.0,3,7,33,47,7.833333333333333,0.0,0.0,1,0.0,7,0.0,2,0.0,0.0,6,0.0,8,31,3,2,0.0,3,0.0,0.0,5,0.0,0.0
2,1,3,7,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,16,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,0.0,2,0.0,0.0,2,3,1,2,0.0,6,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,12,17,2.8333333333333335,0.0,1,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,4,0.0,0.0,0.0,1,2,3,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,14,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,3,15,17,8.5,0.0,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,5,8,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,1,2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,8,9,9.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,1,7,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,11,0.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,1,0.0,2,0.0,5,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1,3,15,16,2.6666666666666665,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,7,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0
2,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,7,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,2,2,1,0.0,0.0,1,0.0,0.0,0.0,0.0
1,2,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,15,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,1,3,2,0.0,1,1,1,0.0,5,17,17,5.666666666666667,0.0,1,0.0,1,2,0.0,1,3,0.0,0.0,2,1,13,0.0,0.0,1,0.0,0.0,0.0,3,1,0.0
1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,2,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,3,13,13,4.333333333333333,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
2,1,2,6,0.0,0.0,0.0,2,0.0,1,2,1,0.0,0.0,0.0,4,2,0.0,0.0,23,0.0,1,0.0,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,6,2,2,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,6,0.0,4,5,1,0.0,0.0,0.0,2,0.0,4,23,25,4.166666666666667,0.0,0.0,2,1,4,1,2,1,1,0.0,0.0,5,11,0.0,1,2,0.0,0.0,0.0,1,0.0,0.0
0.0,2,2,5,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,2,0.0,3,0.0,0.0,0.0,16,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,3,1,2,2,0.0,0.0,0.0,0.0,1,0.0,0.0,5,0.0,2,3,0.0,0.0,0.0,0.0,1,0.0,3,17,18,3.6,0.0,0.0,3,0.0,4,2,1,1,0.0,0.0,0.0,2,10,1,0.0,2,0.0,0.0,0.0,2,0.0,1
2,5,3,5,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,2,0.0,6,0.0,0.0,0.0,26,2,1,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,4,3,0.0,3,0.0,4,0.0,0.0,1,0.0,0.0,5,0.0,3,6,2,0.0,0.0,0.0,1,1,6,26,29,5.8,0.0,0.0,0.0,0.0,5,0.0,0.0,3,1,0.0,0.0,3,17,0.0,0.0,3,0.0,0.0,0.0,3,0.0,3
0.0,1,4,3,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,10,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,9,9,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0
1,1,0.0,4,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,0.0,0.0,1,0.0,0.0,0.0,10,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9,9,4.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0.0,0.0,1,0.0,1,0.0,0.0
1,2,2,6,1,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,2,3,1,0.0,1,13,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2,1,0.0,0.0,0.0,0.0,2,2,14,14,3.5,0.0,0.0,1,1,2,0.0,1,3,0.0,1,2,1,7,2,0.0,0.0,0.0,1,1,0.0,1,0.0
1,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,11,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,3,0.0,2,0.0,1,1,0.0,0.0,6,0.0,2,4,1,0.0,0.0,0.0,1,0.0,4,12,13,2.1666666666666665,2,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2,5,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0
2,1,1,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,6,1,2,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,6,0.0,0.0,4,0.0,1,0.0,1,0.0,0.0,0.0,5,0.0,2,8,0.0,0.0,2,0.0,5,0.0,8,19,23,4.6,1,0.0,1,0.0,4,0.0,1,0.0,1,0.0,2,3,12,0.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0
2,3,2,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,17,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0.0,4,1,1,0.0,0.0,0.0,5,0.0,3,0.0,3,0.0,3,0.0,0.0,1,2,18,19,3.8,0.0,0.0,1,0.0,3,0.0,0.0,2,0.0,0.0,0.0,3,9,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0
0.0,1,1,3,0.0,0.0,0.0,0.0,1,1,1,1,0.0,0.0,1,5,4,0.0,0.0,19,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.0,1,0.0,4,0.0,0.0,3,0.0,0.0,2,0.0,0.0,5,2,1,1,0.0,2,1,6,19,22,11.0,0.0,0.0,0.0,0.0,3,0.0,2,1,0.0,1,0.0,4,13,3,0.0,2,1,0.0,1,1,0.0,0.0
0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,2,0.0,2,10,10,3.3333333333333335,0.0,0.0,0.0,0.0,4,0.0,1,0.0,1,1,1,2,5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0.0,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,9,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,4,10,12,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2,0.0,3,8,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,8,2,0.0,0.0,22,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,1,4,2,0.0,4,0.0,5,0.0,0.0,3,1,0.0,7,0.0,3,5,1,0.0,1,0.0,1,1,6,22,23,3.2857142857142856,0.0,0.0,1,1,3,1,1,3,1,1,1,5,11,1,0.0,0.0,0.0,0.0,0.0,2,1,1
2,1,0.0,6,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,11,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,11,12,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
3,0.0,0.0,5,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,14,0.0,2,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,1,3,0.0,0.0,2,0.0,1,1,5,16,16,4.0,0.0,0.0,2,0.0,3,1,0.0,0.0,1,1,0.0,3,9,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0
1,1,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,4,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,2,10,10,10.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,3,6,1,1,0.0,0.0,0.0,0.0,1,1,0.0
2,2,2,6,0.0,0.0,0.0,3,0.0,3,1,0.0,0.0,1,1,4,1,0.0,0.0,26,0.0,1,4,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,5,1,1,0.0,0.0,0.0,5,1,5,7,1,0.0,0.0,0.0,0.0,4,3,20,25,5.0,0.0,0.0,1,3,1,1,0.0,5,3,0.0,0.0,3,13,1,0.0,0.0,0.0,1,1,1,0.0,1
1,0.0,2,5,0.0,0.0,0.0,0.0,2,2,0.0,0.0,4,0.0,2,5,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,2,0.0,1,0.0,4,0.0,0.0,1,0.0,0.0,3,0.0,1,3,0.0,0.0,1,0.0,1,4,3,15,15,5.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,1,0.0,1,3,6,3,1,0.0,0.0,0.0,3,1,0.0,0.0
2,2,0.0,2,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,3,2,10,11,11.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
1,1,1,6,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2,1,3,1,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,3,0.0,1,2,0.0,2,0.0,0.0,3,1,0.0,5,0.0,2,3,1,1,0.0,0.0,0.0,1,4,14,16,3.2,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,1,8,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,1,4,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,1,4,1,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,3,1,0.0,2,0.0,2,0.0,0.0,2,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,1,1,3,11,12,4.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,1,0.0,3,6,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0
1,2,1,4,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,1,2,5,2,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,1,0.0,2,0.0,1,4,0.0,0.0,0.0,0.0,3,0.0,1,2,1,0.0,2,0.0,4,2,2,0.0,1,0.0,0.0,1,5,20,24,12.0,0.0,0.0,2,0.0,6,2,3,1,0.0,0.0,0.0,7,17,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0
2,1,4,6,0.0,0.0,0.0,2,0.0,1,3,3,1,3,1,11,0.0,0.0,0.0,24,0.0,1,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,3,3,3,0.0,4,0.0,3,0.0,1,0.0,3,0.0,5,0.0,0.0,2,1,0.0,0.0,0.0,0.0,1,5,23,25,5.0,0.0,1,1,2,7,0.0,0.0,3,0.0,1,1,6,11,1,0.0,0.0,1,0.0,0.0,2,0.0,1
1,3,0.0,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,2,1,0.0,16,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,0.0,3,0.0,3,0.0,0.0,2,0.0,0.0,4,0.0,2,5,1,0.0,0.0,0.0,0.0,0.0,3,12,14,3.5,0.0,0.0,0.0,2,1,0.0,1,3,1,0.0,2,0.0,7,1,1,0.0,1,1,1,0.0,0.0,0.0
1,2,0.0,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,8,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,1,0.0,0.0,2,0.0,0.0,5,0.0,1,2,0.0,0.0,2,0.0,0.0,1,3,9,11,2.2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1,5,0.0,0.0,0.0,0.0,1,0.0,3,0.0,1,0.0,1,1,2,0.0,0.0,12,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,4,3,2,6,1,0.0,0.0,2,0.0,0.0,3,15,15,3.75,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,1,6,2,0.0,0.0,0.0,1,0.0,1,0.0,0.0
3,1,3,2,0.0,2,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,3,1,0.0,0.0,22,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,3,1,0.0,1,0.0,3,1,0.0,2,0.0,0.0,2,0.0,1,5,0.0,0.0,3,0.0,0.0,0.0,6,17,18,9.0,0.0,0.0,0.0,0.0,6,0.0,0.0,4,0.0,0.0,0.0,2,12,1,1,0.0,0.0,1,1,1,0.0,3
0.0,1,1,4,0.0,0.0,0.0,1,1,1,1,0.0,1,0.0,1,2,0.0,0.0,0.0,13,0.0,0.0,1,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,2,0.0,1,0.0,0.0,2,0.0,0.0,3,1,1,8,0.0,0.0,0.0,0.0,0.0,1,2,12,13,4.333333333333333,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,5,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,5,0.0,0.0,0.0,1,0.0,1,3,0.0,1,0.0,1,2,2,0.0,0.0,16,1,0.0,3,0.0,0.0,1,1,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,1,0.0,0.0,2,0.0,0.0,3,3,2,6,1,0.0,1,0.0,0.0,0.0,5,17,17,5.666666666666667,1,0.0,0.0,1,4,0.0,2,1,0.0,0.0,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,0.0,3,8,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,1,4,2,0.0,0.0,26,2,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,2,0.0,2,6,0.0,0.0,4,0.0,3,0.0,0.0,2,0.0,1,6,0.0,3,4,0.0,0.0,1,0.0,0.0,3,8,19,27,4.5,0.0,0.0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,0.0,4,14,1,0.0,0.0,0.0,0.0,1,3,3,0.0
1,0.0,2,5,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,11,0.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,2,11,14,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,2,0.0,3,0.0,0.0,0.0,1,0.0,0.0
